ItemName;ItemCode;Empresa;CreateDate;UpdateDate;u_coleccion;u_estilo;u_genero;u_descripcion;u_descrip_color;u_division;u_sellitem;BarCode;bot_type
1018461/ARIZONA CT M LEOI /41/BLACK;200000634051868;SBO_00_DISRESALV;16/05/2024 0:00;08/11/2024 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI;BLACK;ACTIVE;1;822699000000.0;BIRKEN
1018461/ARIZONA CT M LEOI /42/BLACK;200000634051968;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI ;BLACK;ACTIVE;1;822699000000.0;BIRKEN
1018461/ARIZONA CT M LEOI /43/BLACK;200000634052068;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI;BLACK;ACTIVE;1;822699000000.0;BIRKEN
1018461/ARIZONA CT M LEOI /44/BLACK;200000634052168;SBO_00_DISRESALV;29/10/2024 0:00;05/05/2025 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI ;BLACK;ACTIVE;1;822699000000.0;BIRKEN
1018461/ARIZONA CT M LEOI /45/BLACK;200000634052268;SBO_00_DISRESALV;29/10/2024 0:00;08/11/2024 0:00;Seasonal;1018461;MENS;ARIZONA CT M LEOI ;BLACK;ACTIVE;1;822699000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/36/DARK BROWN;140000064111368;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/37/DARK BROWN;140000064111468;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/40/DARK BROWN;140000064111768;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/41/DARK BROWN;140000064111868;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/44/DARK BROWN;140000064112168;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/45/DARK BROWN;140000064112268;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51701/ARIZONA BF BIRKENSTOCK/46/DARK BROWN;140000064112368;SBO_00_DISRESALV;19/03/2024 0:00;01/08/2024 0:00;Core Essential;51701;UNISEX;ARIZONA BF BIRKENSTOCK;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/35/BLACK;140000074051268;SBO_00_DISRESALV;14/05/2024 0:00;11/09/2024 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/36/BLACK;140000074051368;SBO_00_DISRESALV;19/03/2024 0:00;11/09/2024 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/37/BLACK;140000074051468;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/38/BLACK;140000074051568;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/39/BLACK;140000074051668;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/40/BLACK;140000074051768;SBO_00_DISRESALV;19/03/2024 0:00;11/09/2024 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/41/BLACK;140000074051868;SBO_00_DISRESALV;19/03/2024 0:00;11/09/2024 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/42/BLACK;140000074051968;SBO_00_DISRESALV;19/03/2024 0:00;11/09/2024 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/43/BLACK;140000074052068;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/44/BLACK;140000074052168;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/45/BLACK;140000074052268;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51791/ARIZONA BF BIRKENSTOCK/46/BLACK;140000074052368;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;51791;UNISEX;ARIZONA BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/35/BLACK;140000084051268;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/36/BLACK;140000084051368;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/37/BLACK;140000084051468;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/38/BLACK;140000084051568;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/39/BLACK;140000084051668;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/40/BLACK;140000084051768;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/44/BLACK;140000084052168;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/45/BLACK;140000084052268;SBO_00_DISRESALV;19/03/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128201/GIZEH EVA BIRKENSTOCK/46/BLACK;140000084052368;SBO_00_DISRESALV;29/10/2024 0:00;19/05/2025 0:00;Seasonal;128201;UNISEX;GIZEH EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/37/WHITE;140000093991468;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/38/WHITE;140000093991568;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/39/WHITE;140000093991668;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/40/WHITE;140000093991768;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/41/WHITE;140000093991868;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/42/WHITE;140000093991968;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/43/WHITE;140000093992068;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/44/WHITE;140000093992168;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/45/WHITE;140000093992268;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
128221/GIZEH EVA BIRKENSTOCK/46/WHITE;140000093992368;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;128221;UNISEX;GIZEH EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/36/STONE;140000104171368;SBO_00_DISRESALV;30/07/2024 0:00;31/07/2024 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/37/STONE;140000104171468;SBO_00_DISRESALV;30/07/2024 0:00;25/03/2025 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/41/STONE;140000104171868;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/45/STONE;140000104172268;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151213/ARIZONA BFBC BIRKENSTOCK/35/STONE;140000114171268;SBO_00_DISRESALV;19/03/2024 0:00;08/11/2024 0:00;Core Essential;151213;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151213/ARIZONA BFBC BIRKENSTOCK/38/STONE;140000114171568;SBO_00_DISRESALV;19/03/2024 0:00;25/03/2025 0:00;Core Essential;151213;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151213/ARIZONA BFBC BIRKENSTOCK/42/STONE;140000114171968;SBO_00_DISRESALV;16/05/2024 0:00;07/05/2025 0:00;Core Essential;151213;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151213/ARIZONA BFBC BIRKENSTOCK/43/STONE;140000114172068;SBO_00_DISRESALV;29/10/2024 0:00;07/05/2025 0:00;Core Essential;151213;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
452763/ARIZONA SFB LEOI BIRKENSTOCK/38/HABANA;140000124141568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;452763;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;HABANA;CLASSIC;1;886454000000.0;BIRKEN
551251/ARIZONA SFB BF BIRKENSTOCK/44/BLACK;140000134052168;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;551251;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
551251/ARIZONA SFB BF BIRKENSTOCK/45/BLACK;140000134052268;SBO_00_DISRESALV;19/03/2024 0:00;01/08/2024 0:00;Core Essential;551251;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/35/WHITE;140000143991268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/36/WHITE;140000143991368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/37/WHITE;140000143991468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/38/WHITE;140000143991568;SBO_00_DISRESALV;19/03/2024 0:00;13/12/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/39/WHITE;140000143991668;SBO_00_DISRESALV;19/03/2024 0:00;13/12/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/40/WHITE;140000143991768;SBO_00_DISRESALV;19/03/2024 0:00;13/12/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/41/WHITE;140000143991868;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/42/WHITE;140000143991968;SBO_00_DISRESALV;19/03/2024 0:00;13/12/2024 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
745531/GIZEH BF BIRKENSTOCK/43/WHITE;140000143992068;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;745531;UNISEX;GIZEH BF BIRKENSTOCK;WHITE;CLASSIC;1;886455000000.0;BIRKEN
1013643/ARIZONA SFB LEOI BIRKENSTOCK/39/BLUE;140000163971668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013643;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013643/ARIZONA SFB LEOI BIRKENSTOCK/40/BLUE;140000163971768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013643;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013643/ARIZONA SFB LEOI BIRKENSTOCK/41/BLUE;140000163971868;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Seasonal;1013643;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013643/ARIZONA SFB LEOI BIRKENSTOCK/42/BLUE;140000163971968;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013643;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013643/ARIZONA SFB LEOI BIRKENSTOCK/43/BLUE;140000163972068;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013643;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013643/ARIZONA SFB LEOI BIRKENSTOCK/44/BLUE;140000163972168;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013643;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013644/ARIZONA SFB LEOI BIRKENSTOCK/35/BLUE;140000173971268;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Seasonal;1013644;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013644/ARIZONA SFB LEOI BIRKENSTOCK/36/BLUE;140000173971368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013644;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013644/ARIZONA SFB LEOI BIRKENSTOCK/37/BLUE;140000173971468;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Seasonal;1013644;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1013644/ARIZONA SFB LEOI BIRKENSTOCK/38/BLUE;140000173971568;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1013644;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLUE;CLASSIC;1;802436000000.0;BIRKEN
1025255/MAYARI BF BIRKENSTOCK/39/GRACEFUL MARS RED;140000224071668;SBO_00_DISRESALV;16/05/2024 0:00;13/12/2024 0:00;Core Essential;1025255;UNISEX;MAYARI BF BIRKENSTOCK;GRACEFUL MARS RED;CLASSIC;1;192761000000.0;BIRKEN
129423/ARIZONA EVA BIRKENSTOCK/37/BLACK;140000234051468;SBO_00_DISRESALV;19/03/2024 0:00;25/03/2025 0:00;Seasonal;129423;UNISEX;ARIZONA EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
129423/ARIZONA EVA BIRKENSTOCK/41/BLACK;140000234051868;SBO_00_DISRESALV;16/05/2024 0:00;08/11/2024 0:00;Seasonal;129423;UNISEX;ARIZONA EVA BIRKENSTOCK;BLACK;ACTIVE;1;886454000000.0;BIRKEN
129443/ARIZONA EVA BIRKENSTOCK/35/WHITE;140000243991268;SBO_00_DISRESALV;29/10/2024 0:00;08/11/2024 0:00;Seasonal;129443;UNISEX;ARIZONA EVA BIRKENSTOCK;WHITE;ACTIVE;1;887760000000.0;BIRKEN
129443/ARIZONA EVA BIRKENSTOCK/39/WHITE;140000243991668;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;129443;UNISEX;ARIZONA EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
129443/ARIZONA EVA BIRKENSTOCK/40/WHITE;140000243991768;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Seasonal;129443;UNISEX;ARIZONA EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
129443/ARIZONA EVA BIRKENSTOCK/41/WHITE;140000243991868;SBO_00_DISRESALV;31/07/2024 0:00;05/05/2025 0:00;Seasonal;129443;UNISEX;ARIZONA EVA BIRKENSTOCK;WHITE;ACTIVE;1;886454000000.0;BIRKEN
151181/ARIZONA BFBC BIRKENSTOCK/37/MOCCA;140000254161468;SBO_00_DISRESALV;19/03/2024 0:00;25/03/2025 0:00;Core Essential;151181;UNISEX;ARIZONA BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
151181/ARIZONA BFBC BIRKENSTOCK/41/MOCCA;140000254161868;SBO_00_DISRESALV;19/03/2024 0:00;25/03/2025 0:00;Core Essential;151181;UNISEX;ARIZONA BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
151181/ARIZONA BFBC BIRKENSTOCK/45/MOCCA;140000254162268;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;151181;UNISEX;ARIZONA BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
151181/ARIZONA BFBC BIRKENSTOCK/46/MOCCA;140000254162368;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;151181;UNISEX;ARIZONA BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
452761/ARIZONA SFB LEOI BIRKENSTOCK/37/HABANA;140000274141468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;452761;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;HABANA;CLASSIC;1;886454000000.0;BIRKEN
752481/ARIZONA SFB LEOI BIRKENSTOCK/35/BLACK;140000284051268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;752481;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLACK;CLASSIC;1;886455000000.0;BIRKEN
752481/ARIZONA SFB LEOI BIRKENSTOCK/39/BLACK;140000284051668;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;752481;UNISEX;ARIZONA SFB LEOI BIRKENSTOCK;BLACK;CLASSIC;1;886455000000.0;BIRKEN
352201/ARIZONA LEOI /42/TABACCO BROWN;140000294111968;SBO_00_DISRESALV;14/05/2024 0:00;03/12/2024 0:00;Core Essential;352201;UNISEX;ARIZONA LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352201/ARIZONA LEOI /43/TABACCO BROWN;140000294112068;SBO_00_DISRESALV;14/05/2024 0:00;25/03/2025 0:00;Core Essential;352201;UNISEX;ARIZONA LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352203/ARIZONA LEOI /35/TABACCO BROWN;140000304111268;SBO_00_DISRESALV;29/10/2024 0:00;05/05/2025 0:00;Core Essential;352203;UNISEX;ARIZONA LEOI ;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352203/ARIZONA LEOI /38/TABACCO BROWN;140000304111568;SBO_00_DISRESALV;14/05/2024 0:00;08/11/2024 0:00;Core Essential;352203;UNISEX;ARIZONA LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352203/ARIZONA LEOI /39/TABACCO BROWN;140000304111668;SBO_00_DISRESALV;14/05/2024 0:00;25/03/2025 0:00;Core Essential;352203;UNISEX;ARIZONA LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
1022465/ARIZONA EVA GLAMOUR/37/ GOLD;140000354011468;SBO_00_DISRESALV;14/05/2024 0:00;13/12/2024 0:00;;1022465;UNISEX;ARIZONA EVA GLAMOUR;GOLD;ACTIVE;1;887760000000.0;BIRKEN
1022465/ARIZONA EVA GLAMOUR/38/ GOLD;140000354011568;SBO_00_DISRESALV;14/05/2024 0:00;13/12/2024 0:00;;1022465;UNISEX;ARIZONA EVA GLAMOUR;GOLD;ACTIVE;1;887760000000.0;BIRKEN
1024691/ARIZONA EVA FADED /36/LIME;140000374091368;SBO_00_DISRESALV;14/05/2024 0:00;25/09/2024 0:00;;1024691;UNISEX;ARIZONA EVA FADED;LIME;ACTIVE;1;192761000000.0;BIRKEN
1024691/ARIZONA EVA FADED /37/LIME;140000374091468;SBO_00_DISRESALV;14/05/2024 0:00;03/12/2024 0:00;;1024691;UNISEX;ARIZONA EVA FADED;LIME;ACTIVE;1;192761000000.0;BIRKEN
1024691/ARIZONA EVA FADED /38/LIME;140000374091568;SBO_00_DISRESALV;14/05/2024 0:00;03/12/2024 0:00;;1024691;UNISEX;ARIZONA EVA FADED;LIME;ACTIVE;1;192761000000.0;BIRKEN
1024945/ARIZONA SFB NL/36/ WHITE;140000383991368;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1024945;UNISEX;ARIZONA SFB NL;WHITE;CLASSIC;1;192761000000.0;BIRKEN
1024945/ARIZONA SFB NL/37/ WHITE;140000383991468;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1024945;UNISEX;ARIZONA SFB NL;WHITE;CLASSIC;1;192761000000.0;BIRKEN
1024945/ARIZONA SFB NL/38/ WHITE;140000383991568;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1024945;UNISEX;ARIZONA SFB NL;WHITE;CLASSIC;1;192761000000.0;BIRKEN
1024945/ARIZONA SFB NL/39/ WHITE;140000383991668;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1024945;UNISEX;ARIZONA SFB NL;WHITE;CLASSIC;1;192761000000.0;BIRKEN
1024945/ARIZONA SFB NL/40/ WHITE;140000383991768;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1024945;UNISEX;ARIZONA SFB NL;WHITE;CLASSIC;1;192761000000.0;BIRKEN
1027384/ARIZONA EVA /36/EGGSHELL;140000413981368;SBO_00_DISRESALV;15/05/2024 0:00;25/09/2024 0:00;Seasonal;1027384;UNISEX;ARIZONA EVA;EGGSHELL;ACTIVE;1;192762000000.0;BIRKEN
1027384/ARIZONA EVA /37/EGGSHELL;140000413981468;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1027384;UNISEX;ARIZONA EVA;EGGSHELL;ACTIVE;1;192762000000.0;BIRKEN
1027384/ARIZONA EVA /38/EGGSHELL;140000413981568;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;Seasonal;1027384;UNISEX;ARIZONA EVA;EGGSHELL;ACTIVE;1;192762000000.0;BIRKEN
