KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units;  $$  ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
14374376OSFM9967301;FW 24;HEADWEAR;14374376;0;940 NEYYAN CORE LGHT RYL;OSFM;OSFM;198357045291;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;LIGHT ROYAL/BRIGHT ROYAL;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374377OSFM9967301;FW 24;HEADWEAR;14374377;0;940 NEYYAN CORE KLLY GRN;OSFM;OSFM;198357045307;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;KELLY GREEN;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;318;$3,256.32;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374378OSFM9967301;FW 24;HEADWEAR;14374378;0;940 NEYYAN CORE GRY;OSFM;OSFM;198357045314;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;GRAY;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374379OSFM9967301;FW 24;HEADWEAR;14374379;0;940 NEYYAN CORE EMRLD GRN;OSFM;OSFM;198357045321;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;EMERALD GREEN;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;384;$3,932.16;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374380OSFM9967301;FW 24;HEADWEAR;14374380;0;940 NEYYAN CORE DK GPHT;OSFM;OSFM;198357045338;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;GRAPHITE/DARK GRAPHITE CAMO;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;384;$3,932.16;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374381OSFM9967301;FW 24;HEADWEAR;14374381;0;940 NEYYAN CORE CRDNL;OSFM;OSFM;198357045345;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;CARDINAL;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;340;$3,481.60;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374382OSFM9967301;FW 24;HEADWEAR;14374382;0;940 NEYYAN CORE BRHT RSE;OSFM;OSFM;198357045352;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;BRIGHT ROSE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374383OSFM9967301;FW 24;HEADWEAR;14374383;0;940 NEYYAN CORE BLK;OSFM;OSFM;198357045369;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;BLACK;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;372;$3,809.28;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374384OSFM9967301;FW 24;HEADWEAR;14374384;0;940 LOSDOD CORE WDLND CMO;OSFM;OSFM;198357045376;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;WOODLAND CAMO;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;162;$1,658.88;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374385OSFM9967301;FW 24;HEADWEAR;14374385;0;940 LOSDOD CORE TR PRPL;OSFM;OSFM;198357045383;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;TRUE PURPLE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374386OSFM9967301;FW 24;HEADWEAR;14374386;0;940 LOSDOD CORE STN;OSFM;OSFM;198357045390;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;STONE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374387OSFM9967301;FW 24;HEADWEAR;14374387;0;940 LOSDOD CORE SCRLT;OSFM;OSFM;198357045406;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;SCARLET;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;220;$2,252.80;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374388OSFM9967301;FW 24;HEADWEAR;14374388;0;940 LOSDOD CORE PNK LMND;OSFM;OSFM;198357045413;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;PINK LEMONADE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;282;$2,887.68;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374389OSFM9967301;FW 24;HEADWEAR;14374389;0;940 LOSDOD CORE PNK;OSFM;OSFM;198357045420;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;PINK;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;234;$2,396.16;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374390OSFM9967301;FW 24;HEADWEAR;14374390;0;940 LOSDOD CORE OPTC WHT;OSFM;OSFM;198357045437;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;OPTIC WHITE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;240;$2,457.60;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374391OSFM9967301;FW 24;HEADWEAR;14374391;0;940 LOSDOD CORE OCNSD BL;OSFM;OSFM;198357045444;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;OCEANSIDE BLUE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374392OSFM9967301;FW 24;HEADWEAR;14374392;0;940 LOSDOD CORE NW OLV;OSFM;OSFM;198357045451;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;NEW OLIVE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;330;$3,379.20;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374393OSFM9967301;FW 24;HEADWEAR;14374393;0;940 LOSDOD CORE NVY;OSFM;OSFM;198357045468;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;NAVY;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;214;$2,191.36;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374394OSFM9967301;FW 24;HEADWEAR;14374394;0;940 LOSDOD CORE MRN;OSFM;OSFM;198357045475;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;MAROON;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;292;$2,990.08;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374395OSFM9967301;FW 24;HEADWEAR;14374395;0;940 LOSDOD CORE MNTN PN GRN;OSFM;OSFM;198357045482;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;MOUNTAIN PINE GREEN;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374396OSFM9967301;FW 24;HEADWEAR;14374396;0;940 LOSDOD CORE MJSTC BL;OSFM;OSFM;198357045499;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;MAJESTIC BLUE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374397OSFM9967301;FW 24;HEADWEAR;14374397;0;940 LOSDOD CORE LGHT RYL;OSFM;OSFM;198357045505;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;LIGHT ROYAL/BRIGHT ROYAL;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374398OSFM9967301;FW 24;HEADWEAR;14374398;0;940 LOSDOD CORE KLLY GRN;OSFM;OSFM;198357045512;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;KELLY GREEN;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374399OSFM9967301;FW 24;HEADWEAR;14374399;0;940 LOSDOD CORE GRY;OSFM;OSFM;198357045529;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;GRAY;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374400OSFM9967301;FW 24;HEADWEAR;14374400;0;940 LOSDOD CORE EMRLD GRN;OSFM;OSFM;198357045536;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;EMERALD GREEN;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;268;$2,744.32;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374401OSFM9967301;FW 24;HEADWEAR;14374401;0;940 LOSDOD CORE DK GPHT;OSFM;OSFM;198357045543;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;GRAPHITE/DARK GRAPHITE CAMO;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;270;$2,764.80;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374402OSFM9967301;FW 24;HEADWEAR;14374402;0;940 LOSDOD CORE CRDNL;OSFM;OSFM;198357045550;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;CARDINAL;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;180;$1,843.20;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374403OSFM9967301;FW 24;HEADWEAR;14374403;0;940 LOSDOD CORE BRHT RSE;OSFM;OSFM;198357045567;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;BRIGHT ROSE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374404OSFM9967301;FW 24;HEADWEAR;14374404;0;940 LOSDOD CORE BLK;OSFM;OSFM;198357045574;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;BLACK;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;228;$2,334.72;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374407OSFM9967301;FW 24;HEADWEAR;14374407;0;940 DETTIG CORE STN;OSFM;OSFM;198357045604;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;STONE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374408OSFM9967301;FW 24;HEADWEAR;14374408;0;940 DETTIG CORE SCRLT;OSFM;OSFM;198357045611;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;SCARLET;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374412OSFM9967301;FW 24;HEADWEAR;14374412;0;940 DETTIG CORE OCNSD BL;OSFM;OSFM;198357045659;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;OCEANSIDE BLUE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;180;$1,843.20;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374413OSFM9967301;FW 24;HEADWEAR;14374413;0;940 DETTIG CORE NW OLV;OSFM;OSFM;198357045666;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;NEW OLIVE;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374414OSFM9967301;FW 24;HEADWEAR;14374414;0;940 DETTIG CORE NVY;OSFM;OSFM;198357045673;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;NAVY;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;228;$2,334.72;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374415OSFM9967301;FW 24;HEADWEAR;14374415;0;940 DETTIG CORE MRN;OSFM;OSFM;198357045680;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;MAROON;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
14374416OSFM9967301;FW 24;HEADWEAR;14374416;0;940 DETTIG CORE MNTN PN GRN;OSFM;OSFM;198357045697;MEXICOICO;JUNE;1/06/2024;1M;UNISEX;SEASONAL COLLECTION;CORE BASICS;NO;940;940;;BASEBALL;MLB;DETROIT TIGERS;MOUNTAIN PINE GREEN;CUS;100% Polyester woven;LIFESTYLE;9008;;;;;$31.99; $10.24 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;144;$1,474.56;4500438344;17/06/2024;;Shanghai 16;;;30/04/2024;210539 SHANGHAI RATONE INTERNATIONAL LTD.;CHINA;$16.00;2107499;9967301;940 CORE BASICS;;
